89.5918,-37.7551,97.2221
93.0612,-37.7551,100.4283
96.5306,-37.7551,103.6514
100.0000,-37.7551,106.8899
-70.0000,-34.6939,78.1260
-66.5306,-34.6939,75.0332
-63.0612,-34.6939,71.9749
-59.5918,-34.6939,68.9554
-56.1224,-34.6939,65.9803
-52.6531,-34.6939,63.0556
-49.1837,-34.6939,60.1889
-45.7143,-34.6939,57.3887
-42.2449,-34.6939,54.6653
-38.7755,-34.6939,52.0308
-35.3061,-34.6939,49.4994
-31.8367,-34.6939,47.0876
-28.3673,-34.6939,44.8149
-24.8980,-34.6939,42.7033
-21.4286,-34.6939,40.7780
-17.9592,-34.6939,39.0666
-14.4898,-34.6939,37.5981
-11.0204,-34.6939,36.4021
-7.5510,-34.6939,35.5061
-4.0816,-34.6939,34.9331
-0.6122,-34.6939,34.6993
2.8571,-34.6939,34.8113
6.3265,-34.6939,35.2660
9.7959,-34.6939,36.0503
13.2653,-34.6939,37.1434
16.7347,-34.6939,38.5190
20.2041,-34.6939,40.1481
23.6735,-34.6939,42.0012
27.1429,-34.6939,44.0500
30.6122,-34.6939,46.2685
34.0816,-34.6939,48.6336
37.5510,-34.6939,51.1248
41.0204,-34.6939,53.7247
44.4898,-34.6939,56.4181
47.9592,-34.6939,59.1925
51.4286,-34.6939,62.0368
54.8980,-34.6939,64.9419
58.3673,-34.6939,67.9000
61.8367,-34.6939,70.9045
65.3061,-34.6939,73.9497
68.7755,-34.6939,77.0307
72.2449,-34.6939,80.1436
75.7143,-34.6939,83.2846
79.1837,-34.6939,86.4507
82.6531,-34.6939,89.6392
86.1224,-34.6939,92.8479
89.5918,-34.6939,96.0748
93.0612,-34.6939,99.3180
96.5306,-34.6939,102.5759
100.0000,-34.6939,105.8474
-70.0000,-31.6327,76.8155
-66.5306,-31.6327,73.6678
-63.0612,-31.6327,70.5503
-59.5918,-31.6327,67.4671
-56.1224,-31.6327,64.4232
-52.6531,-31.6327,61.4245
-49.1837,-31.6327,58.4778
-45.7143,-31.6327,55.5916
-42.2449,-31.6327,52.7755
-38.7755,-31.6327,50.0416
-35.3061,-31.6327,47.4041
-31.8367,-31.6327,44.8799
-28.3673,-31.6327,42.4892
-24.8980,-31.6327,40.2558
-21.4286,-31.6327,38.2074
-17.9592,-31.6327,36.3752
-14.4898,-31.6327,34.7934
-11.0204,-31.6327,33.4974
-7.5510,-31.6327,32.5214
-4.0816,-31.6327,31.8949
-0.6122,-31.6327,31.6386
2.8571,-31.6327,31.7614
6.3265,-31.6327,32.2591
9.7959,-31.6327,33.1147
13.2653,-31.6327,34.3015
16.7347,-31.6327,35.7865
20.2041,-31.6327,37.5344
23.6735,-31.6327,39.5102
27.1429,-31.6327,41.6816
30.6122,-31.6327,44.0197
34.0816,-31.6327,46.4993
37.5510,-31.6327,49.0989
41.0204,-31.6327,51.8006
44.4898,-31.6327,54.5891
47.9592,-31.6327,57.4518
51.4286,-31.6327,60.3782
54.8980,-31.6327,63.3594
58.3673,-31.6327,66.3880
61.8367,-31.6327,69.4579
65.3061,-31.6327,72.5639
68.7755,-31.6327,75.7014
72.2449,-31.6327,78.8667
75.7143,-31.6327,82.0566
79.1837,-31.6327,85.2683
82.6531,-31.6327,88.4995
86.1224,-31.6327,91.7480
89.5918,-31.6327,95.0122
93.0612,-31.6327,98.2905
96.5306,-31.6327,101.5814
100.0000,-31.6327,104.8839
-70.0000,-28.5714,75.6064
-66.5306,-28.5714,72.4061
-63.0612,-28.5714,69.2318
-59.5918,-28.5714,66.0872
-56.1224,-28.5714,62.9766
-52.6531,-28.5714,59.9055
-49.1837,-28.5714,56.8802
-45.7143,-28.5714,53.9085
-42.2449,-28.5714,50.9996
-38.7755,-28.5714,48.1650
-35.3061,-28.5714,45.4186
-31.8367,-28.5714,42.7774
-28.3673,-28.5714,40.2621
-24.8980,-28.5714,37.8977
-21.4286,-28.5714,35.7143
-17.9592,-28.5714,33.7470
-14.4898,-28.5714,32.0356
-11.0204,-28.5714,30.6231
-7.5510,-28.5714,29.5524
-4.0816,-28.5714,28.8615
-0.6122,-28.5714,28.5780
2.8571,-28.5714,28.7139
6.3265,-28.5714,29.2635
9.7959,-28.5714,30.2041
13.2653,-28.5714,31.5007
16.7347,-28.5714,33.1116
20.2041,-28.5714,34.9933
23.6735,-28.5714,37.1047
27.1429,-28.5714,39.4089
30.6122,-28.5714,41.8741
34.0816,-28.5714,44.4734
37.5510,-28.5714,47.1848
41.0204,-28.5714,49.9900
44.4898,-28.5714,52.8741
47.9592,-28.5714,55.8248
51.4286,-28.5714,58.8322
54.8980,-28.5714,61.8879
58.3673,-28.5714,64.9852
61.8367,-28.5714,68.1183
65.3061,-28.5714,71.2826
68.7755,-28.5714,74.4741
72.2449,-28.5714,77.6895
75.7143,-28.5714,80.9258
79.1837,-28.5714,84.1806
82.6531,-28.5714,87.4520
86.1224,-28.5714,90.7381
89.5918,-28.5714,94.0374
93.0612,-28.5714,97.3484
96.5306,-28.5714,100.6702
100.0000,-28.5714,104.0016
-70.0000,-25.5102,74.5035
-66.5306,-25.5102,71.2537
-63.0612,-25.5102,68.0256
-59.5918,-25.5102,64.8225
-56.1224,-25.5102,61.6482
-52.6531,-25.5102,58.5074
-49.1837,-25.5102,55.4058
-45.7143,-25.5102,52.3504
-42.2449,-25.5102,49.3498
-38.7755,-25.5102,46.4146
-35.3061,-25.5102,43.5579
-31.8367,-25.5102,40.7964
-28.3673,-25.5102,38.1507
-24.8980,-25.5102,35.6466
-21.4286,-25.5102,33.3160
-17.9592,-25.5102,31.1978
-14.4898,-25.5102,29.3381
-11.0204,-25.5102,27.7888
-7.5510,-25.5102,26.6043
-4.0816,-25.5102,25.8347
-0.6122,-25.5102,25.5175
2.8571,-25.5102,25.6697
6.3265,-25.5102,26.2830
9.7959,-25.5102,27.3264
13.2653,-25.5102,28.7531
16.7347,-25.5102,30.5094
20.2041,-25.5102,32.5419
23.6735,-25.5102,34.8024
27.1429,-25.5102,37.2492
30.6122,-25.5102,39.8482
34.0816,-25.5102,42.5714
37.5510,-25.5102,45.3966
41.0204,-25.5102,48.3057
44.4898,-25.5102,51.2846
47.9592,-25.5102,54.3218
51.4286,-25.5102,57.4079
54.8980,-25.5102,60.5356
58.3673,-25.5102,63.6986
61.8367,-25.5102,66.8921
65.3061,-25.5102,70.1118
68.7755,-25.5102,73.3542
72.2449,-25.5102,76.6166
75.7143,-25.5102,79.8963
79.1837,-25.5102,83.1915
82.6531,-25.5102,86.5003
86.1224,-25.5102,89.8212
89.5918,-25.5102,93.1529
93.0612,-25.5102,96.4944
96.5306,-25.5102,99.8445
100.0000,-25.5102,103.2026
-70.0000,-22.4490,73.5116
-66.5306,-22.4490,70.2159
-63.0612,-22.4490,66.9378
-59.5918,-22.4490,63.6800
-56.1224,-22.4490,60.4457
-52.6531,-22.4490,57.2390
-49.1837,-22.4490,54.0647
-45.7143,-22.4490,50.9289
-42.2449,-22.4490,47.8392
-38.7755,-22.4490,44.8051
-35.3061,-22.4490,41.8387
-31.8367,-22.4490,38.9555
-28.3673,-22.4490,36.1754
-24.8980,-22.4490,33.5241
-21.4286,-22.4490,31.0345
-17.9592,-22.4490,28.7487
-14.4898,-22.4490,26.7191
-11.0204,-22.4490,25.0081
-7.5510,-22.4490,23.6849
-4.0816,-22.4490,22.8170
-0.6122,-22.4490,22.4573
2.8571,-22.4490,22.6301
6.3265,-22.4490,23.3234
9.7959,-22.4490,24.4932
13.2653,-22.4490,26.0754
16.7347,-22.4490,28.0001
20.2041,-22.4490,30.2020
23.6735,-22.4490,32.6250
27.1429,-22.4490,35.2234
30.6122,-22.4490,37.9614
34.0816,-22.4490,40.8107
37.5510,-22.4490,43.7497
41.0204,-22.4490,46.7614
44.4898,-22.4490,49.8327
47.9592,-22.4490,52.9532
51.4286,-22.4490,56.1147
54.8980,-22.4490,59.3106
58.3673,-22.4490,62.5356
61.8367,-22.4490,65.7855
65.3061,-22.4490,69.0568
68.7755,-22.4490,72.3466
72.2449,-22.4490,75.6524
75.7143,-22.4490,78.9722
79.1837,-22.4490,82.3044
82.6531,-22.4490,85.6474
86.1224,-22.4490,89.0002
89.5918,-22.4490,92.3615
93.0612,-22.4490,95.7306
96.5306,-22.4490,99.1066
100.0000,-22.4490,102.4888
-70.0000,-19.3878,72.6353
-66.5306,-19.3878,69.2980
-63.0612,-19.3878,65.9743
-59.5918,-19.3878,62.6664
-56.1224,-19.3878,59.3769
-52.6531,-19.3878,56.1091
-49.1837,-19.3878,52.8670
-45.7143,-19.3878,49.6556
-42.2449,-19.3878,46.4814
-38.7755,-19.3878,43.3523
-35.3061,-19.3878,40.2791
-31.8367,-19.3878,37.2755
-28.3673,-19.3878,34.3597
-24.8980,-19.3878,31.5562
-21.4286,-19.3878,28.8976
-17.9592,-19.3878,26.4276
-14.4898,-19.3878,24.2041
-11.0204,-19.3878,22.3010
-7.5510,-19.3878,20.8063
-4.0816,-19.3878,19.8127
-0.6122,-19.3878,19.3974
2.8571,-19.3878,19.5972
6.3265,-19.3878,20.3939
9.7959,-19.3878,21.7220
13.2653,-19.3878,23.4916
16.7347,-19.3878,25.6112
20.2041,-19.3878,28.0016
23.6735,-19.3878,30.5993
27.1429,-19.3878,33.3560
30.6122,-19.3878,36.2353
34.0816,-19.3878,39.2102
37.5510,-19.3878,42.2607
41.0204,-19.3878,45.3713
44.4898,-19.3878,48.5307
47.9592,-19.3878,51.7298
51.4286,-19.3878,54.9617
54.8980,-19.3878,58.2209
58.3673,-19.3878,61.5031
61.8367,-19.3878,64.8048
65.3061,-19.3878,68.1232
68.7755,-19.3878,71.4560
72.2449,-19.3878,74.8011
75.7143,-19.3878,78.1571
79.1837,-19.3878,81.5226
82.6531,-19.3878,84.8965
86.1224,-19.3878,88.2778
89.5918,-19.3878,91.6656
93.0612,-19.3878,95.0593
96.5306,-19.3878,98.4583
100.0000,-19.3878,101.8621
-70.0000,-16.3265,71.8788
-66.5306,-16.3265,68.5046
-63.0612,-16.3265,65.1404
-59.5918,-16.3265,61.7879
-56.1224,-16.3265,58.4490
-52.6531,-16.3265,55.1262
-49.1837,-16.3265,51.8227
-45.7143,-16.3265,48.5423
-42.2449,-16.3265,45.2900
-38.7755,-16.3265,42.0725
-35.3061,-16.3265,38.8983
-31.8367,-16.3265,35.7790
-28.3673,-16.3265,32.7301
-24.8980,-16.3265,29.7735
-21.4286,-16.3265,26.9395
-17.9592,-16.3265,24.2711
-14.4898,-16.3265,21.8291
-11.0204,-16.3265,19.6978
-7.5510,-16.3265,17.9881
-4.0816,-16.3265,16.8290
-0.6122,-16.3265,16.3380
2.8571,-16.3265,16.5746
6.3265,-16.3265,17.5094
9.7959,-16.3265,19.0398
13.2653,-16.3265,21.0363
16.7347,-16.3265,23.3796
20.2041,-16.3265,25.9762
23.6735,-16.3265,28.7574
27.1429,-16.3265,31.6748
30.6122,-16.3265,34.6939
34.0816,-16.3265,37.7904
37.5510,-16.3265,40.9467
41.0204,-16.3265,44.1501
44.4898,-16.3265,47.3909
47.9592,-16.3265,50.6620
51.4286,-16.3265,53.9579
54.8980,-16.3265,57.2743
58.3673,-16.3265,60.6078
61.8367,-16.3265,63.9557
65.3061,-16.3265,67.3160
68.7755,-16.3265,70.6868
72.2449,-16.3265,74.0667
75.7143,-16.3265,77.4546
79.1837,-16.3265,80.8493
82.6531,-16.3265,84.2501
86.1224,-16.3265,87.6563
89.5918,-16.3265,91.0673
93.0612,-16.3265,94.4825
96.5306,-16.3265,97.9016
100.0000,-16.3265,101.3240
-70.0000,-13.2653,71.2458
-66.5306,-13.2653,67.8402
-63.0612,-13.2653,64.4413
-59.5918,-13.2653,61.0504
-56.1224,-13.2653,57.6689
-52.6531,-13.2653,54.2984
-49.1837,-13.2653,50.9412
-45.7143,-13.2653,47.6000
-42.2449,-13.2653,44.2787
-38.7755,-13.2653,40.9818
-35.3061,-13.2653,37.7159
-31.8367,-13.2653,34.4898
-28.3673,-13.2653,31.3157
-24.8980,-13.2653,28.2113
-21.4286,-13.2653,25.2022
-17.9592,-13.2653,22.3271
-14.4898,-13.2653,19.6449
-11.0204,-13.2653,17.2458
-7.5510,-13.2653,15.2639
-4.0816,-13.2653,13.8791
-0.6122,-13.2653,13.2794
2.8571,-13.2653,13.5695
6.3265,-13.2653,14.6967
9.7959,-13.2653,16.4903
13.2653,-13.2653,18.7600
16.7347,-13.2653,21.3546
20.2041,-13.2653,24.1697
23.6735,-13.2653,27.1367
27.1429,-13.2653,30.2110
30.6122,-13.2653,33.3628
34.0816,-13.2653,36.5722
37.5510,-13.2653,39.8252
41.0204,-13.2653,43.1120
44.4898,-13.2653,46.4253
47.9592,-13.2653,49.7599
51.4286,-13.2653,53.1118
54.8980,-13.2653,56.4779
58.3673,-13.2653,59.8558
61.8367,-13.2653,63.2436
65.3061,-13.2653,66.6398
68.7755,-13.2653,70.0431
72.2449,-13.2653,73.4527
75.7143,-13.2653,76.8676
79.1837,-13.2653,80.2871
82.6531,-13.2653,83.7108
86.1224,-13.2653,87.1381
89.5918,-13.2653,90.5686
93.0612,-13.2653,94.0019
96.5306,-13.2653,97.4378
100.0000,-13.2653,100.8760
-70.0000,-10.2041,70.7398
-66.5306,-10.2041,67.3086
-63.0612,-10.2041,63.8815
-59.5918,-10.2041,60.4592
-56.1224,-10.2041,57.0426
-52.6531,-10.2041,53.6327
-49.1837,-10.2041,50.2310
-45.7143,-10.2041,46.8393
-42.2449,-10.2041,43.4598
-38.7755,-10.2041,40.0957
-35.3061,-10.2041,36.7511
-31.8367,-10.2041,33.4320
-28.3673,-10.2041,30.1468
-24.8980,-10.2041,26.9078
-21.4286,-10.2041,23.7341
-17.9592,-10.2041,20.6556
-14.4898,-10.2041,17.7222
-11.0204,-10.2041,15.0191
-7.5510,-10.2041,12.6941
-4.0816,-10.2041,10.9901
-0.6122,-10.2041,10.2224
2.8571,-10.2041,10.5965
6.3265,-10.2041,12.0062
9.7959,-10.2041,14.1451
13.2653,-10.2041,16.7359
16.7347,-10.2041,19.6003
20.2041,-10.2041,22.6347
23.6735,-10.2041,25.7790
27.1429,-10.2041,28.9976
30.6122,-10.2041,32.2681
34.0816,-10.2041,35.5764
37.5510,-10.2041,38.9128
41.0204,-10.2041,42.2705
44.4898,-10.2041,45.6450
47.9592,-10.2041,49.0327
51.4286,-10.2041,52.4311
54.8980,-10.2041,55.8382
58.3673,-10.2041,59.2526
61.8367,-10.2041,62.6730
65.3061,-10.2041,66.0985
68.7755,-10.2041,69.5284
72.2449,-10.2041,72.9620
75.7143,-10.2041,76.3988
79.1837,-10.2041,79.8384
82.6531,-10.2041,83.2806
86.1224,-10.2041,86.7248
89.5918,-10.2041,90.1711
93.0612,-10.2041,93.6190
96.5306,-10.2041,97.0684
100.0000,-10.2041,100.5193
-70.0000,-7.1429,70.3635
-66.5306,-7.1429,66.9129
-63.0612,-7.1429,63.4645
-59.5918,-7.1429,60.0184
-56.1224,-7.1429,56.5752
-52.6531,-7.1429,53.1353
-49.1837,-7.1429,49.6996
-45.7143,-7.1429,46.2690
-42.2449,-7.1429,42.8445
-38.7755,-7.1429,39.4279
-35.3061,-7.1429,36.0214
-31.8367,-7.1429,32.6282
-28.3673,-7.1429,29.2528
-24.8980,-7.1429,25.9023
-21.4286,-7.1429,22.5877
-17.9592,-7.1429,19.3275
-14.4898,-7.1429,16.1547
-11.0204,-7.1429,13.1328
-7.5510,-7.1429,10.3941
-4.0816,-7.1429,8.2268
-0.6122,-7.1429,7.1690
2.8571,-7.1429,7.6931
6.3265,-7.1429,9.5418
9.7959,-7.1429,12.1235
13.2653,-7.1429,15.0661
16.7347,-7.1429,18.1953
20.2041,-7.1429,21.4295
23.6735,-7.1429,24.7276
27.1429,-7.1429,28.0670
30.6122,-7.1429,31.4345
34.0816,-7.1429,34.8221
37.5510,-7.1429,38.2243
41.0204,-7.1429,41.6377
44.4898,-7.1429,45.0595
47.9592,-7.1429,48.4882
51.4286,-7.1429,51.9222
54.8980,-7.1429,55.3607
58.3673,-7.1429,58.8028
61.8367,-7.1429,62.2479
65.3061,-7.1429,65.6956
68.7755,-7.1429,69.1454
72.2449,-7.1429,72.5971
75.7143,-7.1429,76.0505
79.1837,-7.1429,79.5052
82.6531,-7.1429,82.9611
86.1224,-7.1429,86.4181
89.5918,-7.1429,89.8761
93.0612,-7.1429,93.3349
96.5306,-7.1429,96.7945
100.0000,-7.1429,100.2548
-70.0000,-4.0816,70.1189
-66.5306,-4.0816,66.6557
-63.0612,-4.0816,63.1932
-59.5918,-4.0816,59.7315
-56.1224,-4.0816,56.2707
-52.6531,-4.0816,52.8110
-49.1837,-4.0816,49.3527
-45.7143,-4.0816,45.8961
-42.2449,-4.0816,42.4416
-38.7755,-4.0816,38.9897
-35.3061,-4.0816,35.5413
-31.8367,-4.0816,32.0973
-28.3673,-4.0816,28.6595
-24.8980,-4.0816,25.2303
-21.4286,-4.0816,21.8138
-17.9592,-4.0816,18.4172
-14.4898,-4.0816,15.0537
-11.0204,-4.0816,11.7520
-7.5510,-4.0816,8.5836
-4.0816,-4.0816,5.7723
-0.6122,-4.0816,4.1273
2.8571,-4.0816,4.9823
6.3265,-4.0816,7.5289
9.7959,-4.0816,10.6122
13.2653,-4.0816,13.8791
16.7347,-4.0816,17.2253
20.2041,-4.0816,20.6122
23.6735,-4.0816,24.0228
27.1429,-4.0816,27.4480
30.6122,-4.0816,30.8832
34.0816,-4.0816,34.3252
37.5510,-4.0816,37.7722
41.0204,-4.0816,41.2230
44.4898,-4.0816,44.6766
47.9592,-4.0816,48.1326
51.4286,-4.0816,51.5903
54.8980,-4.0816,55.0495
58.3673,-4.0816,58.5099
61.8367,-4.0816,61.9713
65.3061,-4.0816,65.4335
68.7755,-4.0816,68.8965
72.2449,-4.0816,72.3601
75.7143,-4.0816,75.8242
79.1837,-4.0816,79.2888
82.6531,-4.0816,82.7538
86.1224,-4.0816,86.2191
89.5918,-4.0816,89.6848
93.0612,-4.0816,93.1507
96.5306,-4.0816,96.6169
100.0000,-4.0816,100.0833
-70.0000,-1.0204,70.0074
-66.5306,-1.0204,66.5384
-63.0612,-1.0204,63.0695
-59.5918,-1.0204,59.6006
-56.1224,-1.0204,56.1317
-52.6531,-1.0204,52.6629
-49.1837,-1.0204,49.1943
-45.7143,-1.0204,45.7257
-42.2449,-1.0204,42.2572
-38.7755,-1.0204,38.7889
-35.3061,-1.0204,35.3209
-31.8367,-1.0204,31.8531
-28.3673,-1.0204,28.3857
-24.8980,-1.0204,24.9189
-21.4286,-1.0204,21.4529
-17.9592,-1.0204,17.9881
-14.4898,-1.0204,14.5257
-11.0204,-1.0204,11.0675
-7.5510,-1.0204,7.6197
-4.0816,-1.0204,4.2073
-0.6122,-1.0204,1.1900
2.8571,-1.0204,3.0339
6.3265,-1.0204,6.4083
9.7959,-1.0204,9.8489
13.2653,-1.0204,13.3045
16.7347,-1.0204,16.7658
20.2041,-1.0204,20.2298
23.6735,-1.0204,23.6955
27.1429,-1.0204,27.1620
30.6122,-1.0204,30.6292
34.0816,-1.0204,34.0969
37.5510,-1.0204,37.5649
41.0204,-1.0204,41.0331
44.4898,-1.0204,44.5015
47.9592,-1.0204,47.9700
51.4286,-1.0204,51.4387
54.8980,-1.0204,54.9074
58.3673,-1.0204,58.3763
61.8367,-1.0204,61.8452
65.3061,-1.0204,65.3141
68.7755,-1.0204,68.7831
72.2449,-1.0204,72.2521
75.7143,-1.0204,75.7212
79.1837,-1.0204,79.1902
82.6531,-1.0204,82.6594
86.1224,-1.0204,86.1285
89.5918,-1.0204,89.5976
93.0612,-1.0204,93.0668
96.5306,-1.0204,96.5360
100.0000,-1.0204,100.0052
-70.0000,2.0408,70.0297
-66.5306,2.0408,66.5619
